Year,Month,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORT,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVE,EFFECT,EFFD
1957,10,10/31/1957,17500,13,16,367,16,1990,2389,19902,55,0,536,0,591,1700,0,0,1700,3156,3849,13881,17611,0.03,12,18354,4
1957,11,11/1/1957,17100,17,16,367,0,1950,2333,19450,56,0,537,0,593,1700,0,0,1700,3103,3738,13538,17157,0.03,12,17928,4
1957,11,11/2/1957,17000,22,16,379,0,1850,2245,19267,58,0,537,0,595,1700,0,0,1700,3090,3635,13456,16972,0.03,12,17810,5
1957,11,11/3/1957,16800,21,16,378,0,1870,2264,19085,57,0,394,0,451,1700,0,0,1700,3063,3771,13282,16934,0.02,11,17615,4
1957,11,11/4/1957,16700,18,15,362,0,1830,2207,18925,58,0,393,0,451,1700,0,0,1700,3050,3701,13192,16774,0.02,11,17481,4
1957,11,11/5/1957,16700,19,16,344,0,1790,2150,18869,58,0,393,0,451,1700,0,0,1700,3050,3644,13193,16718,0.02,11,17451,4
1957,11,11/6/1957,16400,17,17,358,0,1930,2305,18722,59,0,393,0,452,1700,0,0,1700,3010,3758,12931,16570,0.02,11,17213,4
1957,11,11/7/1957,15700,9,18,350,0,1940,2308,18017,60,0,393,0,453,1700,0,0,1700,2917,3667,12316,15864,0.02,12,16501,4
1957,11,11/8/1957,15700,8,19,318,0,2010,2347,18055,53,0,392,0,445,1650,0,0,1650,2917,3747,12329,15960,0.02,12,16501,3
1957,11,11/9/1957,15800,8,20,304,0,2280,2604,18412,59,0,392,0,451,1650,0,0,1650,2930,4011,12416,16311,0.02,11,16683,2
1957,11,11/10/1957,15900,8,20,296,0,2300,2616,18524,53,0,392,0,445,1650,0,0,1650,2943,4042,12503,16429,0.02,11,16782,2
1957,11,11/11/1957,15400,8,21,314,0,2190,2525,17933,51,0,392,0,443,1650,0,0,1650,2877,3887,12069,15840,0.02,12,16262,3
1957,11,11/12/1957,15300,12,22,328,0,2120,2470,17782,55,0,392,0,447,1650,124,0,1526,2863,3894,12022,15809,0.02,11,16175,2
1957,11,11/13/1957,16000,10,23,325,0,2340,2688,18698,49,0,392,0,441,1650,186,0,1464,2957,4252,12643,16793,0.02,10,16957,1
1957,11,11/14/1957,16800,16,70,360,0,2500,2930,19746,51,0,502,0,553,1650,2853,0,-1203,3063,6222,14090,20396,0.03,-3,18301,-11
1957,11,11/15/1957,24400,14,160,379,0,2500,3039,27453,52,0,573,0,625,1700,2853,0,-1153,4074,7237,20663,27981,0.02,-2,26001,-8
1957,11,11/16/1957,29600,20,100,368,0,2460,2928,32548,49,0,573,0,622,1700,2853,0,-1153,4765,7820,25178,33079,0.02,-2,31122,-6
1957,11,11/17/1957,29300,21,60,367,0,2430,2857,32178,47,0,573,0,620,1700,2729,0,-1029,4725,7631,24884,32587,0.02,-1,30753,-6
1957,11,11/18/1957,25900,20,40,370,0,2260,2670,28590,47,0,572,0,619,1700,2667,0,-967,4273,6953,21918,28938,0.02,-1,27266,-6
1957,11,11/19/1957,22400,19,35,388,0,2290,2713,25132,44,0,502,0,546,1700,0,0,1700,3808,4870,18135,22886,0.02,9,23389,2
1957,11,11/20/1957,20300,29,37,937,0,2570,3544,23873,43,0,502,0,545,1750,0,0,1750,3528,5390,16311,21578,0.02,10,21940,2
1957,11,11/21/1957,19600,43,39,518,0,2510,3067,22710,42,0,431,0,473,1750,0,0,1750,3435,4892,15718,20487,0.02,10,20816,2
1957,11,11/22/1957,19500,49,35,445,0,2440,2920,22469,43,0,430,0,473,1750,0,0,1750,3422,4732,15637,20246,0.02,10,20621,2
1957,11,11/23/1957,18900,55,32,439,0,2460,2931,21886,43,0,430,0,473,1750,0,0,1750,3342,4663,15123,19663,0.02,10,20025,2
1957,11,11/24/1957,18900,65,29,437,0,2430,2896,21861,46,0,430,0,476,1750,0,0,1750,3342,4625,15133,19635,0.02,10,20019,2
1957,11,11/25/1957,18700,75,27,435,0,2290,2752,21527,109,0,430,0,539,1800,0,0,1800,3316,4359,14955,19188,0.02,11,19769,3
1957,11,11/26/1957,18100,80,26,431,0,2300,2757,20937,60,0,358,0,418,1800,0,0,1800,3236,4405,14440,18719,0.02,11,19172,2
1957,11,11/27/1957,18100,64,25,428,0,2500,2953,21117,84,0,358,0,442,1850,0,0,1850,3236,4545,14410,18825,0.02,11,19215,2
1957,11,11/28/1957,17900,51,24,428,0,2480,2932,20883,63,0,502,0,565,1900,0,0,1900,3209,4341,14210,18418,0.02,12,18986,3
1957,11,11/29/1957,17500,38,24,428,0,2420,2872,20410,48,0,320,0,368,1900,0,0,1900,3156,4425,13850,18142,0.02,11,18552,2
1957,11,11/30/1957,16700,31,24,424,0,2210,2658,19389,50,0,320,0,370,1950,0,0,1950,3050,4071,13135,17069,0.02,12,17660,3
1957,12,12/1/1957,16100,24,24,420,32,2410,2886,19010,45,0,320,0,365,2000,0,0,2000,2970,4191,12594,16645,0.02,12,17144,3
1957,12,12/2/1957,15700,20,22,439,32,2320,2813,18533,44,0,320,0,364,2000,0,0,2000,2917,4066,12243,16169,0.02,13,16725,3
1957,12,12/3/1957,15500,18,22,399,32,2270,2723,18241,44,0,212,0,256,2000,0,0,2000,2890,4057,12068,15985,0.01,12,16466,3
1957,12,12/4/1957,15100,19,22,404,32,2550,3008,18127,45,0,212,0,257,2050,0,0,2050,2837,4256,11708,15820,0.01,13,16162,2
1957,12,12/5/1957,14900,29,23,407,32,2670,3132,18061,44,0,212,0,256,2100,2791,0,-691,2810,6135,12312,18496,0.01,-2,16429,-13
1957,12,12/6/1957,14900,24,23,426,32,2740,3221,18145,43,0,212,0,255,2100,2915,0,-815,2810,6306,12342,18705,0.01,-3,16486,-13
1957,12,12/7/1957,14900,21,23,431,32,2730,3216,18137,43,0,176,0,219,2150,2915,0,-765,2810,6304,12325,18683,0.01,-3,16477,-13
1957,12,12/8/1957,15100,20,24,418,32,2730,3204,18324,41,0,176,0,217,2150,2915,0,-765,2837,6321,12497,18872,0.01,-3,16664,-13
1957,12,12/9/1957,14700,20,24,404,32,2600,3060,17780,42,0,176,0,218,2150,2915,0,-765,2784,6123,12150,18327,0.01,-3,16205,-13
1957,12,12/10/1957,14200,18,24,416,32,2620,3092,17310,41,0,142,0,183,2200,124,0,2076,2717,4277,10920,15051,0.01,13,15296,2
1957,12,12/11/1957,13600,19,24,370,32,2900,3326,16945,42,0,70,0,112,2200,0,0,2200,2637,4421,10366,14633,0,14,14730,1
1957,12,12/12/1957,14000,19,24,499,32,2700,3255,17274,41,0,179,0,220,2200,0,0,2200,2691,4296,10712,14854,0.01,14,15189,2
1957,12,12/13/1957,14100,22,24,467,32,2580,3103,17225,41,0,70,0,111,2200,0,0,2200,2704,4266,10802,14914,0,13,15218,2
1957,12,12/14/1957,14100,20,23,422,32,2610,3087,17207,40,0,179,0,219,2200,0,0,2200,2704,4142,10800,14788,0.01,14,15181,3
1957,12,12/15/1957,14700,49,27,420,32,2670,3149,17898,41,0,69,0,110,2200,2853,0,-653,2784,6247,12148,18441,0,-3,16260,-13
1957,12,12/16/1957,14500,66,70,431,32,2530,3063,17629,42,0,180,0,222,2200,4093,0,-1893,2757,6828,12339,19300,0.01,-9,16268,-19
1957,12,12/17/1957,22800,69,293,447,32,2320,3092,25961,42,0,69,0,111,2200,9241,0,-7041,3861,11419,20979,32891,0,-27,25509,-29
1957,12,12/18/1957,31800,363,363,441,32,2560,3396,35559,42,0,71,0,113,2150,11040,0,-8890,5058,14120,29594,44336,0,-25,35229,-26
1957,12,12/19/1957,36600,1058,452,435,32,2560,3479,41137,43,0,0,0,43,2150,11040,0,-8890,5696,14911,34451,49984,0,-22,40807,-22
1957,12,12/20/1957,38000,900,214,418,32,2550,3214,42114,46,0,0,0,46,2150,8187,0,-6037,5883,12975,34707,48105,0,-14,41362,-16
1957,12,12/21/1957,36200,783,152,418,32,2520,3122,40105,49,0,0,0,49,2100,6947,0,-4847,5643,11867,32697,44903,0,-12,39194,-15
1957,12,12/22/1957,34200,727,150,424,32,2540,3146,38073,42,0,0,0,42,2100,3846,0,-1746,5377,9616,30039,39777,0,-4,36684,-8
1957,12,12/23/1957,35500,861,207,413,32,2440,3092,39453,42,0,0,0,42,2050,2047,0,3,5550,8598,30810,39408,0,0,37867,-4
1957,12,12/24/1957,36700,897,142,416,32,2260,2850,40447,40,0,0,0,40,2050,2047,0,3,5710,8518,31886,40404,0,0,38978,-4
1957,12,12/25/1957,35100,780,113,411,32,2480,3036,38916,33,0,0,0,33,2000,2047,0,-47,5497,8531,30396,38930,0,0,37311,-4
1957,12,12/26/1957,32200,664,100,415,32,2320,2867,35731,34,0,0,0,34,2000,2047,0,-47,5111,7975,27766,35744,0,0,34230,-4
1957,12,12/27/1957,29100,553,87,415,32,2080,2614,32267,37,0,0,0,37,1950,0,0,1950,4699,6009,24408,30280,0,6,30623,1
1957,12,12/28/1957,27000,465,82,422,32,2330,2866,30331,38,0,0,0,38,1950,0,0,1950,4420,5981,22499,28343,0,7,28524,1
1957,12,12/29/1957,26200,424,80,400,32,2420,2932,29556,47,0,0,0,47,1900,0,0,1900,4313,5963,21779,27609,0,7,27698,0
1957,12,12/30/1957,27800,387,86,397,32,2200,2715,30902,47,0,0,0,47,1850,0,0,1850,4526,5992,23143,29005,0,6,29195,1
1957,12,12/31/1957,31000,407,87,415,32,2100,2634,34041,42,0,0,0,42,1800,0,0,1800,4952,6374,25951,32199,0,5,32406,1
1958,1,1/1/1958,31400,408,79,407,667,2260,3413,35221,40,0,0,0,40,1700,0,0,1700,5005,7273,26327,33481,0,5,33497,0
1958,1,1/2/1958,31000,539,126,558,667,1970,3321,34860,41,0,0,0,41,1650,4900,0,-3250,4952,10345,27497,38069,0,-9,34067,-12
1958,1,1/3/1958,30700,594,174,669,667,1700,3210,34504,40,0,0,0,40,1600,4900,0,-3300,4912,10227,27306,37764,0,-9,33894,-11
1958,1,1/4/1958,32500,837,152,665,667,1700,3184,36521,42,0,0,0,42,1550,4900,0,-3350,5151,10471,29124,39829,0,-9,35919,-11
1958,1,1/5/1958,32600,886,122,621,667,1680,3090,36576,42,0,0,0,42,1500,4900,0,-3400,5164,10422,29274,39934,0,-9,35994,-11
1958,1,1/6/1958,30800,783,87,567,667,1620,2941,34524,38,0,0,0,38,1450,4900,0,-3450,4925,10071,27624,37936,0,-10,33989,-12
1958,1,1/7/1958,28400,675,75,384,667,1630,2756,31831,38,0,0,0,38,1400,0,0,1400,4606,6414,24077,30393,0,5,30562,1
1958,1,1/8/1958,26900,591,72,349,667,1690,2778,30269,39,0,0,0,39,1400,0,0,1400,4406,6235,22693,28830,0,5,28961,0
1958,1,1/9/1958,26000,527,69,463,667,1690,2889,29416,40,0,72,0,112,1350,0,0,1350,4287,6187,21862,27954,0,5,28115,1
1958,1,1/10/1958,26700,512,127,686,667,1950,3430,30642,36,0,251,0,287,1300,2915,0,-1615,4380,8573,23284,31970,0.01,-4,29617,-8
1958,1,1/11/1958,28200,580,295,697,667,2140,3799,32579,43,0,0,0,43,1300,6016,0,-4716,4579,11400,25521,37252,0,-14,31895,-17
1958,1,1/12/1958,32800,1038,282,665,667,2160,3774,37612,42,0,0,0,42,1250,6016,0,-4766,5191,12021,29981,42336,0,-13,36923,-15
1958,1,1/13/1958,35400,1297,191,669,667,2220,3747,40444,44,0,0,0,44,1250,6326,0,-5076,5537,12539,32581,45476,0,-12,39762,-14
1958,1,1/14/1958,36400,1516,176,420,667,2270,3533,41449,41,0,0,0,41,1200,6326,0,-5126,5670,12494,33681,46534,0,-12,40742,-14
1958,1,1/15/1958,37200,1486,150,344,667,2260,3421,42107,41,0,0,0,41,1200,3411,0,-2211,5776,10593,33529,44277,0,-5,40970,-8
1958,1,1/16/1958,37200,1408,126,469,667,2570,3832,42440,42,0,0,0,42,1150,310,0,840,5776,9020,32597,41558,0,2,40644,-2
1958,1,1/17/1958,36500,1308,113,646,667,2700,4126,41934,44,0,0,0,44,1150,310,0,840,5683,9219,31890,41050,0,2,40053,-2
1958,1,1/18/1958,35300,1208,105,662,667,2720,4154,40662,43,0,0,0,43,1100,0,0,1100,5523,8919,30677,39519,0,3,38729,-2
1958,1,1/19/1958,33300,1107,96,667,667,2650,4080,38487,42,0,0,0,42,1100,0,0,1100,5257,8580,28842,37345,0,3,36600,-2
1958,1,1/20/1958,31300,987,89,669,667,2620,4045,36332,41,0,0,0,41,1100,0,0,1100,4991,8280,26988,35191,0,3,34464,-2
1958,1,1/21/1958,29300,868,82,672,667,2490,3911,34079,41,0,0,0,41,1050,0,0,1050,4725,7913,25149,32988,0,3,32303,-2
1958,1,1/22/1958,27300,768,79,672,667,2220,3638,31706,40,0,0,0,40,1050,0,0,1050,4459,7375,23315,30616,0,3,30106,-2
1958,1,1/23/1958,26100,670,72,676,667,2170,3585,30355,41,0,70,0,111,1000,0,0,1000,4300,7124,22190,29244,0,4,28795,-2
1958,1,1/24/1958,26300,579,100,713,667,2260,3740,30619,41,0,71,0,112,1000,4714,0,-3714,4326,10368,23593,34221,0,-12,29707,-15
1958,1,1/25/1958,27700,673,578,748,667,2500,4493,32866,41,0,0,0,41,1000,5954,0,-4954,4513,12185,25247,37779,0,-15,31984,-18
1958,1,1/26/1958,35600,1801,1480,803,667,2950,5900,43301,36,0,0,0,36,1000,9800,0,-8800,5563,17147,34302,52065,0,-20,42704,-22
1958,1,1/27/1958,46100,7326,3890,837,667,3340,8734,62160,36,0,0,0,36,950,10482,0,-9532,6960,21854,49135,71656,0,-15,61419,-17
1958,1,1/28/1958,52300,6796,1440,667,667,4270,7044,66140,37,0,0,0,37,950,10482,0,-9532,7784,20987,53981,75635,0,-14,64794,-17
1958,1,1/29/1958,55200,7507,708,646,667,3780,5801,68508,36,0,0,0,36,950,5768,0,-4818,8170,17067,55886,73290,0,-7,66774,-10
1958,1,1/30/1958,58500,14809,2150,662,667,3470,6949,80258,36,0,0,0,36,950,7071,0,-6121,8609,19501,66414,86343,0,-8,78921,-9
1958,1,1/31/1958,61600,27878,1840,748,667,3390,6645,96123,36,0,0,0,36,900,3225,0,-2325,9021,17141,81108,98412,0,-2,94268,-4
1958,2,2/1/1958,61600,27753,877,578,3276,3690,8421,97774,37,0,70,0,107,900,2543,0,-1643,9021,18403,80792,99310,0,-2,95622,-4
1958,2,2/2/1958,61700,27462,713,276,3276,3870,8135,97297,36,0,217,0,253,900,5706,0,-4806,9035,20041,81473,101850,0,-5,95502,-7
1958,2,2/3/1958,64000,36446,3300,303,3276,3710,10589,111035,35,0,0,0,35,900,9242,0,-8342,9341,25317,93441,119342,0,-7,109875,-9
1958,2,2/4/1958,66100,47854,3020,302,3276,3690,10288,124242,34,0,0,0,34,900,7443,0,-6543,9620,24127,106166,130751,0,-5,122825,-6
1958,2,2/5/1958,65400,52585,3100,325,3276,5010,11711,129696,34,0,0,0,34,900,9490,0,-8590,9527,26788,110863,138252,0,-7,127728,-8
1958,2,2/6/1958,65800,60839,2460,424,3276,6250,12410,139049,33,0,0,0,33,900,9490,0,-8590,9580,27541,119464,147606,0,-6,136275,-8
1958,2,2/7/1958,67300,68564,1610,382,3276,5640,10908,146772,36,0,0,0,36,900,8994,0,-8094,9779,25912,128351,154830,0,-5,144320,-7
1958,2,2/8/1958,69000,71446,2240,402,3276,5410,11328,151774,36,0,71,0,107,900,5582,0,-4682,10006,24270,131751,156349,0,-3,148960,-5
1958,2,2/9/1958,69800,74123,1690,487,3276,5400,10853,154776,33,0,217,0,250,900,5458,0,-4558,10112,23678,135087,159084,0,-3,151950,-5
1958,2,2/10/1958,70100,74536,1550,679,3276,5080,10585,155221,33,0,0,0,33,850,4093,0,-3243,10152,22812,135392,158431,0,-2,152405,-4
1958,2,2/11/1958,69700,72018,1440,695,3276,4650,10061,151779,32,0,0,0,32,850,4093,0,-3243,10099,22236,132527,154990,0,-2,149243,-4
1958,2,2/12/1958,70900,73293,2640,787,3276,4430,11133,155326,32,0,0,0,32,850,5458,0,-4608,10258,24354,135225,159902,0,-3,153138,-4
1958,2,2/13/1958,72600,93265,5210,916,3276,4560,13962,179827,34,0,0,0,34,850,7257,0,-6407,10484,28577,157175,186200,0,-4,177824,-5
1958,2,2/14/1958,72200,94844,2420,748,3276,4920,11364,178408,36,0,0,0,36,850,6637,0,-5787,10431,25521,158233,184159,0,-3,176078,-5
1958,2,2/15/1958,71500,92395,1660,1240,3276,3960,10136,174031,37,0,72,0,109,850,5955,0,-5105,10338,23683,154986,179027,0,-3,172223,-4
1958,2,2/16/1958,70600,93068,1320,1470,3276,3300,9366,173034,36,0,254,0,290,850,5955,0,-5105,10218,22612,154879,177849,0,-3,171655,-4
1958,2,2/17/1958,70500,96561,1080,1490,3276,3020,8866,175927,35,0,0,0,35,850,1923,0,-1073,10205,19733,157156,176965,0,-1,174125,-2
1958,2,2/18/1958,71800,92062,967,1520,3276,3470,9233,173095,38,0,0,0,38,850,0,0,850,10378,19021,153246,172207,0,1,170712,-1
1958,2,2/19/1958,77300,105628,3130,1760,3276,4640,12806,195734,32,0,71,0,103,850,10979,0,-10129,11109,30396,174655,205760,0,-5,194237,-6
1958,2,2/20/1958,80700,121279,3670,1750,3276,8120,16816,218795,33,0,252,0,285,850,12219,0,-11369,11562,35483,193600,229879,0,-5,215222,-7
1958,2,2/21/1958,80700,144122,1880,1590,3276,8760,15506,240328,35,0,0,0,35,900,12219,0,-11319,11562,34390,216429,251612,0,-5,236332,-6
1958,2,2/22/1958,76400,142914,1420,1560,3276,7510,13766,233080,35,0,0,0,35,900,12219,0,-11319,10990,32078,211493,244364,0,-5,229896,-6
1958,2,2/23/1958,73200,123722,1200,1540,3276,6940,12956,209878,33,0,71,0,104,900,12219,0,-11319,10564,30773,189527,221093,0,-5,207065,-7
1958,2,2/24/1958,72400,109060,1200,1560,3276,6450,12486,193946,32,0,144,0,176,900,1736,0,-836,10458,23311,171236,194606,0,0,189879,-2
1958,2,2/25/1958,78900,138879,5650,1760,3276,6250,16936,234715,27,0,0,0,27,900,4590,0,-3690,11322,30630,207490,238378,0,-2,231206,-3
1958,2,2/26/1958,85500,174510,6140,1650,3276,7750,18816,278826,37,0,70,0,107,900,6017,0,-5117,12200,34235,249243,283836,0,-2,274556,-3
1958,2,2/27/1958,87100,174003,3360,1590,3276,8020,16246,277349,32,0,36,0,68,900,6017,0,-5117,12413,31917,250123,282398,0,-2,272904,-3
1958,2,2/28/1958,83200,146006,2380,1570,3276,7650,14876,244082,37,0,0,0,37,900,6017,0,-5117,11894,30059,218745,249162,0,-2,239877,-4
1958,3,3/1/1958,79200,115893,1860,1510,2683,7500,13553,208646,38,0,0,0,38,950,5521,0,-4571,11362,27848,185011,213179,0,-2,204457,-4
1958,3,3/2/1958,76800,92951,1560,1480,2683,7660,13383,183134,38,0,70,0,108,1000,1427,0,-427,11043,24596,158828,183453,0,0,178219,-3
1958,3,3/3/1958,74200,72832,1340,1470,2683,7720,13213,160245,39,0,145,0,184,1000,0,0,1000,10697,23076,136055,159061,0,1,155077,-3
1958,3,3/4/1958,68900,57998,1160,1480,2683,7360,12683,139581,39,0,0,0,39,1000,0,0,1000,9992,21986,116626,138542,0,1,134647,-3
1958,3,3/5/1958,66600,45291,1030,2020,2683,6960,12693,124584,40,0,134,0,174,1050,0,0,1050,9686,21523,101911,123360,0,1,119903,-3
1958,3,3/6/1958,65400,35912,932,2250,2683,6750,12615,113927,40,0,1694,0,1734,1050,0,0,1050,9527,19726,91491,111143,0.01,2,109382,-2
1958,3,3/7/1958,63300,26728,887,2260,2683,6640,12470,102498,39,0,1280,0,1319,1050,0,0,1050,9247,19716,80487,100129,0.01,2,98025,-2
1958,3,3/8/1958,61600,20241,792,2270,2683,6600,12345,94186,40,0,250,0,290,1100,496,0,604,9021,20683,72651,93292,0,1,89805,-4
1958,3,3/9/1958,59700,14727,782,2280,2683,6590,12335,86762,39,0,470,0,509,1100,496,0,604,8769,20202,65489,85649,0.01,1,82388,-4
1958,3,3/10/1958,57500,10525,679,2280,2683,6700,12342,80367,38,0,469,0,507,1100,496,0,604,8476,19918,59380,79256,0.01,1,75921,-4
1958,3,3/11/1958,54300,7924,638,1840,2683,6700,11861,74085,39,0,579,0,618,1150,496,0,654,8050,18868,53991,72813,0.01,2,69632,-5
1958,3,3/12/1958,50700,6874,603,902,2683,6190,10378,67952,34,0,579,0,613,1150,496,0,654,7572,16912,49819,66685,0.01,2,63830,-4
1958,3,3/13/1958,47400,6365,684,904,2683,5590,9861,63626,39,0,577,0,616,1200,744,0,456,7133,16082,46504,62554,0.01,2,59924,-4
1958,3,3/14/1958,44900,5902,772,1130,2683,5280,9865,60667,40,0,649,0,689,1250,1612,0,-362,6800,16211,44103,60340,0.01,1,57289,-5
1958,3,3/15/1958,45100,5562,2490,1170,2683,5420,11763,62425,41,0,580,0,621,1250,2604,0,-1354,6827,18849,44214,63158,0.01,-1,59105,-7
1958,3,3/16/1958,47400,5223,4830,1410,2683,6660,15583,68206,38,0,0,0,38,1300,10668,0,-9368,7133,28767,48113,77536,0,-14,65282,-19
1958,3,3/17/1958,47300,4789,6890,2340,2683,11000,22913,75002,38,0,0,0,38,1350,10668,0,-9318,7119,36051,47579,84282,0,-12,69250,-22
1958,3,3/18/1958,45400,4383,2680,2320,2683,12800,20483,70266,39,0,0,0,39,1350,9924,0,-8574,6867,32884,45317,78801,0,-12,63232,-25
1958,3,3/19/1958,42600,4089,1750,1350,2683,13000,18783,65472,39,0,0,0,39,1400,9056,0,-7656,6494,30214,42339,73089,0,-12,58170,-26
1958,3,3/20/1958,40100,4047,1600,1220,2683,13700,19203,63350,38,0,0,0,38,1400,9553,0,-8153,6162,30626,40268,71465,0,-13,55668,-28
1958,3,3/21/1958,41100,6583,4210,1810,2683,14600,23303,70986,38,0,0,0,38,1450,4280,0,-2830,6295,31400,42180,73778,0,-4,61921,-19
1958,3,3/22/1958,52100,13949,10500,3120,2683,15700,32003,98052,33,0,0,0,33,1500,10607,0,-9107,7758,45648,60841,107126,0,-9,89213,-20
1958,3,3/23/1958,63300,23643,9810,3430,2683,18300,34223,121166,34,0,0,0,34,1500,11165,0,-9665,9247,49718,80402,130797,0,-8,110721,-18
1958,3,3/24/1958,74600,43751,7090,2930,2683,21000,33703,152054,34,0,0,0,34,1550,13646,0,-12096,10750,52281,110988,164116,0,-8,140218,-17
1958,3,3/25/1958,77400,50812,5700,2600,2683,22400,33383,161595,36,0,0,0,36,1550,12281,0,-10731,11123,51445,120094,172290,0,-7,148645,-16
1958,3,3/26/1958,76400,44538,3490,2290,2683,23600,32063,153001,36,0,0,0,36,1600,9490,0,-7890,10990,48146,112157,160855,0,-5,138845,-16
1958,3,3/27/1958,75200,35173,2670,1870,2683,24000,31223,141596,36,0,0,0,36,1600,4217,0,-2617,10830,43718,100276,144177,0,-2,126389,-14
1958,3,3/28/1958,71500,30452,2320,1610,2683,22900,29513,131465,38,0,0,0,38,1650,4279,0,-2629,10338,41522,92350,134056,0,-2,116974,-15
1958,3,3/29/1958,66400,22860,2090,1450,2683,20900,27123,116383,39,0,70,0,109,1650,2852,0,-1202,9660,37455,79937,117476,0,-1,102978,-14
1958,3,3/30/1958,65700,22830,4390,1670,2683,18200,26943,115473,39,0,220,0,259,1650,4837,0,-3187,9567,38323,79855,118401,0,-3,104121,-14
1958,3,3/31/1958,70700,31985,10100,2350,2683,16500,31633,134318,38,0,0,0,38,1700,5457,0,-3757,10232,44269,93505,138037,0,-3,124157,-11
1958,4,4/1/1958,77700,39727,6920,2710,5497,17500,32627,150054,34,0,0,0,34,1750,10978,0,-9228,11163,49754,108848,159248,0,-6,140063,-14
1958,4,4/2/1958,82700,61450,17100,3710,5497,21600,47907,192057,34,0,0,0,34,1750,11226,0,-9476,11828,65860,134975,201499,0,-5,179438,-12
1958,4,4/3/1958,86800,101398,25800,4530,5497,27200,63027,251225,31,0,0,0,31,1750,24066,0,-22316,12373,89874,182073,273510,0,-9,236892,-15
1958,4,4/4/1958,87300,105168,20600,4760,5497,34700,65557,258025,33,0,0,0,33,1800,23942,0,-22142,21302,101218,177366,280134,0,-9,238791,-17
1958,4,4/5/1958,87600,98844,9940,4250,5497,40900,60587,247031,33,0,0,0,33,1800,23508,0,-21708,27756,102420,164766,268706,0,-9,223702,-20
1958,4,4/6/1958,87500,92747,7910,3980,5497,39000,56387,236634,33,0,0,0,33,1800,19352,0,-17552,27727,95490,157435,254153,0,-7,213917,-19
1958,4,4/7/1958,88800,86996,7380,4000,5497,40200,57077,232873,35,0,0,0,35,1800,21337,0,-19537,28108,97849,153158,252375,0,-8,209674,-20
1958,4,4/8/1958,86200,77586,4210,3760,5497,40600,54067,217853,34,0,0,0,34,1850,7443,0,-5593,27346,85014,138006,223412,0,-3,192302,-16
1958,4,4/9/1958,85600,71170,3160,3300,5497,40900,52857,209627,38,0,0,0,38,1850,5458,0,-3608,27170,82334,130610,213197,0,-2,183583,-16
1958,4,4/10/1958,85100,64621,2720,3370,5497,38400,49987,199708,39,0,0,0,39,1850,5272,0,-3422,27024,79196,123655,203091,0,-2,175261,-16
1958,4,4/11/1958,81300,58754,2510,3370,5497,35200,46577,186631,42,0,0,0,42,1850,2853,0,-1003,25910,73097,114425,187592,0,-1,163901,-14
1958,4,4/12/1958,73400,46823,2400,3330,5497,32600,43827,164050,42,0,0,0,42,1850,0,0,1850,23596,66179,96109,162158,0,1,142583,-14
1958,4,4/13/1958,70000,37970,2340,2950,5497,31200,41987,149957,41,0,0,0,41,1900,0,0,1900,22600,63311,84838,148016,0,1,129392,-14
1958,4,4/14/1958,68900,31400,2340,2070,5497,29200,39107,139407,42,0,0,0,42,1900,0,0,1900,22277,60107,77491,137465,0,1,120142,-14
1958,4,4/15/1958,68000,27451,2360,2120,5497,27800,37777,133228,40,0,0,0,40,1900,0,0,1900,22014,58516,72905,131288,0,1,114873,-14
1958,4,4/16/1958,67400,23920,2390,2060,5497,26600,36547,127867,43,0,0,0,43,1900,0,0,1900,21838,57107,68950,125924,0,2,110292,-14
1958,4,4/17/1958,67100,21291,2380,1950,5497,25600,35427,123818,46,0,0,0,46,1900,0,0,1900,21750,55896,66109,121872,0,2,106893,-14
1958,4,4/18/1958,66600,18360,2400,1960,5497,24700,34557,119517,47,0,0,0,47,1900,0,0,1900,21603,54878,62825,117570,0,2,103177,-14
1958,4,4/19/1958,64700,14776,2430,2320,5497,23600,33847,113323,46,0,0,0,46,1900,0,0,1900,21047,53613,57897,111377,0,2,97698,-14
1958,4,4/20/1958,63100,11206,2390,2340,5497,22900,33127,107433,46,0,0,0,46,1900,0,0,1900,20578,52424,53196,105487,0,2,92263,-14
1958,4,4/21/1958,62500,8661,2400,2040,5497,23200,33137,104298,49,0,0,0,49,1900,0,0,1900,20402,52255,50227,102349,0,2,88933,-15
1958,4,4/22/1958,62300,7275,2450,1930,5497,23600,33477,103052,52,0,67,0,119,1900,0,0,1900,20343,52466,48700,101033,0,2,87427,-16
1958,4,4/23/1958,62100,6995,2380,1690,5497,23400,32967,102062,59,0,215,0,274,1900,0,0,1900,20285,51743,48278,99888,0,2,86567,-15
1958,4,4/24/1958,62300,7239,2130,2050,5497,23100,32777,102316,60,0,216,0,276,1950,0,0,1950,20343,51577,48650,100090,0,2,87009,-15
1958,4,4/25/1958,61800,6331,1900,1740,5497,22400,31537,99668,59,0,216,0,275,1950,0,0,1950,20197,50192,47388,97443,0,2,84816,-15
1958,4,4/26/1958,60500,5119,1720,1370,5497,21500,30087,95706,62,0,216,0,278,1950,0,0,1950,19816,48358,45257,93478,0,2,81439,-15
